"sigVDA3.ENTREZID","sigVDA3.SYMBOL","sigVDA3.logFC","sigVDA3.AveExpr","sigVDA3.t","sigVDA3.P.Value","sigVDA3.adj.P.Val","sigVDA3.B"
"9530","BAG4",0.889738191459294,3.88111259844792,5.61348358965244,4.67085997661985e-07,0.000106103857920506,6.16841552387151
"79660","PPP1R3B",1.27581425312388,5.11029680862681,5.57848362313309,5.346158526346e-07,0.000119516343944535,6.00639616495562
"257236","CCDC96",-1.16418240817129,2.2590611856208,-5.56893786809544,5.54648918910752e-07,0.000122057427717797,5.97127733281864
"286006","LSMEM1",-1.7080028717884,0.574518239214792,-5.56211273050153,5.69424661746408e-07,0.000123381183631329,5.82756756701715
"23598","PATZ1",0.830049510777922,4.80183857361323,5.55122429124216,5.93804721974977e-07,0.000126714328852963,5.90896314761657
"79020","C7orf25",0.683517601835388,3.92492991884146,5.52487240989773,6.57151296387396e-07,0.000138139087437613,5.84713361492125
"56905","C15orf39",0.983273907911991,4.70158044310534,5.47792970462757,7.86920021576194e-07,0.000161898572415256,5.64660077310868
"51043","ZBTB7B",0.706310316466618,4.78512759195131,5.4742469031457,7.98109098569362e-07,0.000161898572415256,5.62389830058147
"10023","FRAT1",-2.07889598215255,2.59995624117939,-5.47025422265873,8.10416828546502e-07,0.000161898572415256,5.63789365520552
"23642","SNHG1",-1.2365349669879,5.35127435968601,-5.46677336959381,8.21299305830978e-07,0.000161898572415256,5.57515507724558
