"sigVMT24.ENTREZID","sigVMT24.SYMBOL","sigVMT24.logFC","sigVMT24.AveExpr","sigVMT24.t","sigVMT24.P.Value","sigVMT24.adj.P.Val","sigVMT24.B"
"25814","ATXN10",0.345252935084655,7.48901831923466,3.45436130253611,0.000987709321862973,0.0182079817920394,-1.63145318073837
"4157","MC1R",-0.692157815993244,2.42827086950914,-3.45217792301309,0.000994452764086128,0.0183083303652144,-1.28594432921628
"8349","H2BC21",-0.633386952316815,7.41427803863306,-3.44736416422482,0.00100947466909582,0.0185606282500594,-1.65419547436739
"23516","SLC39A14",0.71952193214307,6.98239818283392,3.44241720485547,0.00102513609154714,0.0188240113602999,-1.67995227774677
"60401","EDA2R",-0.815163627844646,6.01917548022128,-3.43957503569277,0.00103423784700806,0.0189664138506009,-1.70240355861322
"54962","TIPIN",0.751169147510482,2.09747761219736,3.43888152269648,0.00103647034036792,0.0189826375471285,-1.27418338525155
"1608","DGKG",-1.78455344264457,0.238866712916211,-3.43536868470789,0.00104784883464637,0.0191661077755318,-1.12424057318935
"22902","RUFY3",-0.415033717199161,4.87801162021818,-3.43349826585339,0.00105395550450078,0.0192512140393877,-1.65770300876152
"1355","COX15",-0.293473579705639,5.32211785652692,-3.43310750603883,0.00105523553240609,0.0192512140393877,-1.70451469619254
"134510","UBLCP1",-0.335137340959805,5.09688554531597,-3.43168600160929,0.00105990444224836,0.0193113766683388,-1.69161157781358
"23362","PSD3",0.766676532140782,6.76157899246979,3.43044209460406,0.00106400607786511,0.0193413558465741,-1.72223741595135
"79944","L2HGDH",0.560823418691379,3.42389742944984,3.43035421439179,0.00106429642012886,0.0193413558465741,-1.47994327240816
"287","ANK2",0.835205516318236,7.13799646749837,3.42976472249821,0.00106624594798231,0.0193518143445655,-1.71439666535096
"54919","DNAAF5",0.287335487713111,5.42831430062908,3.42787540693372,0.00107251697482871,0.0194315395837014,-1.71646427651702
"8761","PABPC4",0.326726118129239,7.52916544031027,3.42761080500266,0.00107339802585343,0.0194315395837014,-1.70233044707083
"343263","MYBPHL",-1.27663651145378,1.50332282975556,-3.42698642524501,0.00107547975431794,0.0194411694938926,-1.25962823052718
"3991","LIPE",0.992329114960004,2.90330940189764,3.42662374024887,0.00107669072743796,0.0194411694938926,-1.42055475993362
"6223","RPS19",-0.55031143003144,8.60886115360875,-3.42386834545757,0.00108593299550078,0.0195829453375582,-1.64078719456551
"2621","GAS6",0.745062887735275,8.12314947678984,3.42234721565252,0.00109106736139593,0.0196089383775554,-1.68546647243974
"220","ALDH1A3",-2.46025318488888,1.57151213707513,-3.42221631391294,0.0010915102745652,0.0196089383775554,-1.1583745428943
"374987","NEXN-AS1",-1.0620149365408,0.5387929143412,-3.42199289051699,0.00109226663298434,0.0196089383775554,-1.10410777036687
"79783","SUGCT",-0.519392352062646,3.81843974087228,-3.42179306470446,0.00109294352644,0.0196089383775554,-1.55353458177102
"3177","SLC29A2",0.697560587532908,4.77091670380005,3.41972268091023,0.00109998019002641,0.0196854476441786,-1.68968578726345
"100289341","MAN1B1-DT",-0.806478204940684,1.96296552128813,-3.41946078844997,0.00110087333940867,0.0196854476441786,-1.25486128055259
"56704","JPH1",0.689748905742112,5.31166196653028,3.41930613836819,0.00110140107523521,0.0196854476441786,-1.71117349706215
"2185","PTK2B",-0.857522549134095,2.8030983172443,-3.4170605473841,0.00110909107747009,0.0197977677250808,-1.37767683716868
"8490","RGS5",-0.584717466359868,8.53298691878931,-3.41447573846614,0.00111800563391875,0.0199316346178629,-1.67434651278366
"342184","FMN1",-1.29955332247342,1.4079385953564,-3.41007780384484,0.00113332937378952,0.0201792805315444,-1.27004145502313
"57464","STRIP2",0.549930193326831,7.60621634950742,3.40730331437411,0.00114309854448136,0.0203275251268629,-1.75987396694014
"23786","BCL2L13",-0.292456825996087,6.01804430838272,-3.40524672621498,0.00115039129283258,0.0204314135791351,-1.81127766906956
"4983","OPHN1",0.657997484665137,5.22938137731348,3.4041106287387,0.00115443879370173,0.020458752122184,-1.78420324936269
"54458","PRR13",-0.558261881384794,5.6134563935456,-3.40399938507204,0.00115483583762683,0.020458752122184,-1.7860184598337
"11336","EXOC3",-0.353590883816746,5.99490212688205,-3.40271392308644,0.00115943320865133,0.0205143936063384,-1.81801250072508
"407975","MIR17HG",1.04494726515461,1.06585022058293,3.40177312536774,0.00116280887671811,0.0205483064237113,-1.20798198856852
"154215","NKAIN2",-1.28802561656403,0.113194988522951,-3.39977661388937,0.00117000336500445,0.0206495330735874,-1.15465916856569
"84823","LMNB2",0.713565036654503,5.48467447908248,3.39816561154935,0.00117583933200924,0.0207265596395722,-1.81609448866156
"116028","RMI2",1.29403083253612,2.71455220724313,3.39740648143385,0.0011785988665936,0.0207492330463803,-1.47633261864749
"51053","GMNN",0.74563705619297,4.57092756741846,3.39653858010453,0.00118176130250096,0.0207632615852006,-1.70816828678775
"3899","AFF3",0.501500095697202,4.22232599387066,3.39631827357752,0.00118256532573842,0.0207632615852006,-1.69943282626947
"29950","SERTAD1",-0.791685210511002,5.166248330474,-3.39597519326789,0.00118381845022125,0.0207632615852006,-1.73124522041793
"22837","COBLL1",-0.802911944210656,4.5284855118083,-3.39385144681499,0.00119160357167142,0.0208738118201744,-1.69118644511054
"5861","RAB1A",-0.406869855814211,7.84969380048073,-3.39304294482287,0.00119458004126835,0.0208999568959297,-1.7830640856882
"8829","NRP1",0.880412320929222,7.50227881456577,3.39181617669749,0.00119910977212113,0.0209531786979579,-1.80050006337129
"116843","SLC18B1",0.715272638838353,3.69790940189117,3.39101761575527,0.00120206710851023,0.0209788267115961,-1.67999719363511
"727910","TLCD2",-0.709709101564522,4.0807223839656,-3.39031373156318,0.00120467954265878,0.0209983993549583,-1.6590905875485
"84250","SLF1",0.69370733996116,3.55068813481607,3.38972706369379,0.00120686103459343,0.0210104212746773,-1.68712009523988
"64901","RANBP17",0.622204645137671,2.40116536851216,3.38877824573043,0.00121039706857228,0.0210459658194716,-1.49862577329251
"79745","CLIP4",-0.616617243150606,6.21835553795858,-3.38757103733748,0.00121491022740581,0.0210983916680437,-1.85870531301741
"55815","TSNAXIP1",-0.85672653372818,0.366076635741374,-3.38580739280081,0.00122153223564306,0.0211872660182227,-1.24417131342368
"132","ADK",0.480803977465225,5.17880879967672,3.3836777713484,0.00122957386759945,0.0213005145772087,-1.76894474769686
"6547","SLC8A3",-2.35576745866461,0.351776044383627,-3.38257628631031,0.00123375277925789,0.0213466512814105,-1.20410341989885
"1869","E2F1",1.16883081705453,3.92674000124278,3.38192989059804,0.00123621137984706,0.0213629461027804,-1.6036513313761
"333","APLP1",-0.784097407046709,7.89519886877544,-3.38106239312502,0.00123951823162483,0.021393841635054,-1.80822398673704
"7840","ALMS1",0.438223948687953,3.87501611704756,3.38053426185943,0.00124153553113171,0.021402431359191,-1.73252922986488
"115572","TENT5B",0.882188217051267,4.37980954101455,3.37999621878377,0.0012435938815236,0.0214117068794356,-1.70762936438908
"55329","MNS1",0.817112276680413,0.503922880148287,3.37805106561369,0.0012510622459002,0.0215139934936001,-1.26331695856331
"9444","QKI",0.754416234972595,7.89695030819359,3.37561877012003,0.00126046062849637,0.0216491798679791,-1.82552805752289
"124995","MRPL10",-0.341350672108803,5.74071988987557,-3.37381002827678,0.0012674928159369,0.0217434455781429,-1.89052196470814
"3914","LAMB3",-1.3573116199875,2.65991081979073,-3.37285950424153,0.00127120319230427,0.0217790384324932,-1.50279644361521
"56922","MCCC1",0.391813839439622,5.47288540388266,3.3724600688379,0.00127276545145733,0.0217790384324932,-1.88266438047569
"471","ATIC",0.27283592162854,6.39001852858932,3.37209197465497,0.00127420673589707,0.0217790384324932,-1.90842927749782
"83450","DRC3",-0.904727191228702,0.923845522546591,-3.36803771265221,0.00129018369514358,0.0220253904998814,-1.33423177662736
"401399","PRRT4",1.56793779892111,1.99701814776102,3.36688949070846,0.00129474286410293,0.0220764630726704,-1.40672501824242
"51200","CPA4",-1.81792065424014,4.21099656206295,-3.36619910611874,0.00129749145091718,0.0220878250903412,-1.75230213137359
"284252","KCTD1",-0.48350552246588,5.27454105256793,-3.36545433971714,0.00130046272490313,0.0220878250903412,-1.87394468187861
"647033","PA2G4P4",-0.330691227273761,4.74009588826731,-3.36515034082152,0.00130167738642442,0.0220878250903412,-1.82459726728282
"100134713","NDUFB2-AS1",-0.98835673794055,0.485660960770101,-3.36514908832257,0.00130168239313996,0.0220878250903412,-1.27154052354535
"56961","SHD",1.57786135658884,4.59908165928924,3.36417489811283,0.00130558211716224,0.0221087696231838,-1.83930288191436
"284385","ZNF561-AS1",-0.648198660445325,2.68017596615259,-3.36405664063998,0.00130605625720597,0.0221087696231838,-1.54625472266565
"11041","B4GAT1",0.522962398394277,6.30915113085599,3.36244759843092,0.0013125237148791,0.0221817168696329,-1.93697354137541
"54839","LRRC49",0.946200029583449,6.5437320272482,3.36200512824636,0.00131430749574816,0.0221817168696329,-1.9308976201877
"343099","CCDC18",0.615272885908391,2.94086118376496,3.36181109955759,0.00131509042787159,0.0221817168696329,-1.59600183994303
"5796","PTPRK",0.499926094123476,6.45802265085915,3.35411426510972,0.00134650592915463,0.0226844372083897,-1.95775882776814
"56131","PCDHB4",0.682430630525072,1.4008891928123,3.3514805029937,0.00135741770441344,0.022840944980835,-1.41672855413711
"9656","MDC1",0.496751532746847,4.40639913163666,3.34973935100412,0.00136467714589606,0.0229356956119333,-1.87585495102812
"26053","AUTS2",0.811608179749777,5.92537294898636,3.34832787222509,0.00137058895437493,0.0230075981327968,-1.97119415930567
"90120","TMEM250",-0.459518546739396,5.19332101649052,-3.34784583316822,0.00137261344916133,0.0230141521642716,-1.94570691256986
"100996746","SPDYE11",-0.866385941421783,0.0736245322012895,-3.34449869986166,0.00138674897834594,0.0232235108335603,-1.29936693954448
"10131","TRAP1",0.410194020333554,7.14700436780475,3.34189809987138,0.00139782650313424,0.0233544644004419,-1.97321215496915
"7013","TERF1",0.403988407065309,4.64042379510138,3.34188439954733,0.00139788508162259,0.0233544644004419,-1.91241213626356
"8725","URI1",0.232926423797395,5.62398984652816,3.34024856069346,0.00140489611763091,0.0234437878207508,-1.98958401109578
"340371","NRBP2",0.647706230286012,4.83786183387809,3.33737397029397,0.00141729677751701,0.0235760498298825,-1.91031360717376
"9739","SETD1A",-0.402110409341025,4.96046250248371,-3.33704306325705,0.00141873088444684,0.0235760498298825,-1.95556972821154
"8811","GALR2",-1.92619968215189,1.74749362630812,-3.33655235681825,0.00142086006179002,0.0235760498298825,-1.41303490442735
"728806","NSFP1",-0.75177041862494,2.43634864245101,-3.33648215473541,0.00142116491535887,0.0235760498298825,-1.57970872212652
"111","ADCY5",0.814199028848654,8.12809894978707,3.33635665579588,0.00142171005013257,0.0235760498298825,-1.91957023708986
"10270","AKAP8",-0.350259848098545,4.82171213300849,-3.33609072640132,0.00142286583040331,0.0235760498298825,-1.93224571323669
"27254","CSDC2",-1.08240842984692,4.77219407026168,-3.33423400089859,0.00143096025602146,0.0236823081619345,-1.95117891033086
"25949","SYF2",-0.368133565490136,5.76540531854425,-3.33332162892099,0.00143495365875529,0.023720525035105,-2.00868348809013
"55166","CENPQ",1.09812774449082,1.96507982266834,3.33179844584741,0.00144164398819668,0.0238031816292638,-1.56703423115817
"3146","HMGB1",0.623846112666438,6.96558367070237,3.33002741016332,0.0014494599696172,0.0239042086792606,-2.01294434209028
"598","BCL2L1",-0.749461324970088,7.55418747869148,-3.32883867435215,0.00145472853269405,0.0239630370227638,-1.97893602430629
"55332","DRAM1",-1.33377281775769,3.09770883819674,-3.32793838664284,0.00145873068933362,0.0240008913885219,-1.67835761007802
"55662","HIF1AN",-0.327602682843406,6.35025942057159,-3.32747966093511,0.00146077390977583,0.0240064641135156,-2.03447327559532
"28981","IFT81",0.527437391878132,4.66601677083072,3.326309515363,0.00146599811447174,0.0240545206601658,-1.98457083392461
"80178","TEDC2",0.684708132570727,1.95483934863975,3.32568048526602,0.00146881374585595,0.0240545206601658,-1.59858027219494
"8398","PLA2G6",-0.62212521333397,3.6815824457428,-3.325346224084,0.00147031202281914,0.0240545206601658,-1.81604910507641
"94027","CGB7",-1.15609052843143,0.945316845942393,-3.32529765611711,0.00147052984155089,0.0240545206601658,-1.42285823794576
"10507","SEMA4D",0.952372763208823,4.56386080830062,3.32190313016817,0.00148582931721173,0.0242765894473434,-1.90720193743772
"101927789","LOC101927789",-1.64644023733806,1.35502567016601,-3.31968884612096,0.00149589009008315,0.024412648932481,-1.49313092446108
"163227","ZNF100",0.898447329545982,1.72768167600982,3.31914953807487,0.00149835018888738,0.0244244954401503,-1.55153596042111
"10421","CD2BP2",-0.282075745569284,6.2837338465848,-3.31852208838024,0.00150121715458316,0.0244429391967043,-2.06137153689749
"54930","HAUS4",0.643981901803729,3.67339612336803,3.31569600833497,0.00151419441921441,0.024625766974845,-1.86255475956531
"154141","MBOAT1",0.811457725832426,2.33247257138025,3.31505715037511,0.00151714265596505,0.0246452562475337,-1.62722917386877
"5453","POU3F1",-2.46690212827109,1.8859779783306,-3.31223033781993,0.0015302530623598,0.0248295900118381,-1.43028309558388
"84733","CBX2",1.11820009173837,2.69292586384444,3.31130604553412,0.00153456293605225,0.0248708681143383,-1.66298099468033
"136647","MPLKIP",-0.512104705808788,4.8797574097593,-3.31028544076862,0.00153933519714936,0.0249195366858064,-2.0099189169938
"9568","GABBR2",-2.08545346649132,0.0952208867953084,-3.30873287201788,0.00154662171326662,0.025008748805565,-1.41986852378502
"51665","ASB1",-0.466073943709965,6.4090167834125,-3.30569960516299,0.0015609513479348,0.0251821919612138,-2.09591802159405
"285671","RNF180",0.592684509168948,2.10422413793506,3.30549909906902,0.00156190296638434,0.0251821919612138,-1.66137352988817
"6274","S100A3",-1.53490636979658,0.757635260481528,-3.30526345482953,0.00156302205228423,0.0251821919612138,-1.50058575598015
"55825","PECR",0.811937163524928,1.54000139064051,3.30495248966002,0.00156449999759032,0.0251821919612138,-1.55942691993302
"55033","FKBP14",0.830021999545241,4.96290431031728,3.30281922990232,0.00157467445203354,0.0253170262356625,-2.02947824769371
"4973","OLR1",-1.63410055326027,1.84005539508053,-3.30188206681143,0.00157916388117734,0.0253602555330692,-1.6276283837677
"2651","GCNT2",0.66851572004287,6.03631512277867,3.30069289712617,0.00158487789839377,0.0254230299783346,-2.11347849490934
"84824","FCRLA",-1.74469084946917,0.574681088827137,-3.29806071237389,0.00159759503624582,0.0255978708651719,-1.47248318512217
"400120","SERTM1",1.28986286269675,0.159628191415614,3.29508754875409,0.00161207519790698,0.0258005307810476,-1.46114384566381
"7251","TSG101",-0.256151908907188,6.47084204529286,-3.29467956330589,0.00161407182525084,0.0258031641167229,-2.12782791812588
"5562","PRKAA1",-0.283175248598051,5.83193458124885,-3.29303466693591,0.00162214538814984,0.0259028295314086,-2.13344973390006
"7486","WRN",0.482613903191934,3.20966322848397,3.29117483642432,0.00163131972154775,0.0260198266798172,-1.88473236506727
"100506233","RAB30-DT",-0.766652800934197,2.37331504241284,-3.28937307747729,0.00164025418769696,0.0260992255469125,-1.74894326415612
"11231","SEC63",0.415867559446464,7.0120078389653,3.2891573268622,0.00164132712498389,0.0260992255469125,-2.12701275309703
"51166","AADAT",0.622748821786038,3.1011621321663,3.28903013239588,0.0016419599783587,0.0260992255469125,-1.78693452944038
"55118","CRTAC1",-2.37207764514854,1.58312336026946,-3.28867862310468,0.00164371010083154,0.0260992255469125,-1.5207505795332
"11152","WDR45",-0.343054647650984,5.39155839037558,-3.28606539238992,0.00165677625318297,0.0262770684119695,-2.1344106768342
"282997","PDCD4-AS1",-1.347653149514,0.741421570810945,-3.28565693803348,0.00165882734307297,0.0262800048367151,-1.52826532120528
"79694","MANEA",0.686494192109734,4.46066726886649,3.28509077177317,0.0016616743522675,0.0262955298621747,-2.06905554200056
"9550","ATP6V1G1",-0.409952862619868,7.15836967694629,-3.28453408527656,0.0016644781779698,0.0263103374394238,-2.13352614372949
"5141","PDE4A",-1.32917780301538,1.7432485779818,-3.28352310082688,0.00166958153201652,0.0263614196153819,-1.58612168895818
"29110","TBK1",-0.495068411433931,5.16449139667268,-3.28307312907115,0.00167185768230524,0.0263677979816204,-2.12967002566248
"8723","SNX4",-0.444114726846104,5.53377161110648,-3.28176077005063,0.00167851285798879,0.0264365783316187,-2.15380563852524
"84899","TMTC4",0.756529515837112,4.63850759783567,3.28147352436727,0.00167997284910528,0.0264365783316187,-2.08207869436255
"51534","VTA1",-0.331217412751788,6.48055664144669,-3.2785331107208,0.00169498709430526,0.0266430783886108,-2.17159977899478
"51372","TMA7",-0.528131211642104,6.27737327327561,-3.27606246405074,0.0017077002117017,0.02681298749343,-2.1792540590382
"144501","KRT80",-1.35095074350624,3.59973423484193,-3.27558200578205,0.0017101828914117,0.0268220666399136,-1.96232740967974
"57608","JCAD",-0.728353899941466,4.42283910087159,-3.27507948576282,0.00171278320634983,0.0268329684963637,-2.05585648712361
"7374","UNG",0.517204569665044,4.66321629677749,3.27321648960102,0.00172245588560282,0.0269545207698113,-2.10996600608435
"1528","CYB5A",0.851840926530079,4.04015963236051,3.27233756627941,0.00172703708708008,0.0269962156874982,-2.01488717995604
"4016","LOXL1",0.960081313870363,6.31027919806379,3.2704410348835,0.00173696145755833,0.0271212474149129,-2.18532745190465
"146857","SLFN13",1.45140268076291,1.18091361759129,3.26631569151123,0.00175873465598436,0.0274308071925623,-1.61906407273203
"283131","NEAT1",-1.54605208946641,6.1366789200138,-3.26563738821039,0.00176233917592603,0.0274566205240511,-2.18564960392788
"54994","GID8",-0.270088194726433,6.00085404766022,-3.26516900199334,0.00176483224778684,0.0274650799755027,-2.2106883787318
"100131067","CKMT2-AS1",-0.831714173414182,0.921227449213488,-3.25999416430228,0.00179259804603917,0.0278506194424787,-1.65187270182594
"7368","UGT8",1.06210024422546,0.655522860039686,3.25981606747792,0.00179356090843,0.0278506194424787,-1.57541024882605
"9687","GREB1",0.886698496952735,3.63203287542212,3.25630987159938,0.00181261616618406,0.028106411901297,-1.97493956670651
"28956","LAMTOR2",-0.406967414660281,5.18163270650578,-3.25572434068394,0.00181581687142853,0.028106411901297,-2.18207209170988
"55959","SULF2",-1.32164445476973,7.59157487511052,-3.25554907763656,0.00181677595041627,0.028106411901297,-2.18923785858555
"4488","MSX2",-0.762586916322136,4.33222219276033,-3.25532254817287,0.00181801627677375,0.028106411901297,-1.98658310915711
"53405","CLIC5",0.723168779108529,6.15138240247898,3.25376750209085,0.00182655221126958,0.0282074137538605,-2.24421056455445
"25946","ZNF385A",-0.991330500297414,4.94219546299797,-3.25212032957166,0.0018356349484744,0.028302623557088,-2.14440138842372
"55159","RFWD3",0.580432770437896,4.27722353045558,3.2519210687893,0.00183673657563039,0.028302623557088,-2.09196357855187
"3098","HK1",0.397988544009756,9.57983334034265,3.25104460391169,0.0018415895595086,0.0283463905531357,-2.07921099371752
"158584","FAAH2",1.11907427348132,-0.0351402006659768,3.25019068447586,0.00184632930500252,0.0283780574575316,-1.55665398540911
"585","BBS4",-0.54185153689633,5.14599845816978,-3.24994831156727,0.00184767670324883,0.0283780574575316,-2.19347442613801
"113157","RPLP0P2",-0.783578550020205,1.82773285814297,-3.24840305933642,0.00185628882650634,0.0284792721487094,-1.73492888417566
"56927","GPR108",-0.351981332782842,5.54427066750598,-3.24716045134925,0.00186324159588935,0.0285268430222077,-2.2462056641216
"8463","TEAD2",0.308202804299969,5.57903027069622,3.24712497247721,0.00186344047006753,0.0285268430222077,-2.25929210086109
"80003","PCNX2",-0.969372616134359,3.0020083579362,-3.24594555353141,0.00187006298699324,0.0285971412690693,-1.94469142095875
"29105","CFAP20",0.375143281717909,6.20998204321994,3.2436511540774,0.00188300964312559,0.028763891338157,-2.27602480399948
"642846","LOC642846",1.33422304007523,0.290404186839927,3.24262464303738,0.001888829202158,0.0288215281508052,-1.6484541907253
"6038","RNASE4",1.01966466189933,2.8973677050964,3.24042095985415,0.00190137961897893,0.0289816347983759,-1.87359636559522
"10666","CD226",1.53217657877198,1.33205301956794,3.24001304684664,0.00190371134687708,0.0289858060642344,-1.71399138796407
"23468","CBX5",0.508415605319987,6.49238741601672,3.23901234110607,0.00190944301014842,0.0290206552483241,-2.27678209342649
"9050","PSTPIP2",-1.15595224225986,3.52697572743802,-3.23889411570651,0.00191012123084326,0.0290206552483241,-2.02163751340074
"51196","PLCE1",0.842902715177055,4.51978298985588,3.2376040852675,0.00191753644693606,0.0290978120093818,-2.1877905634368
"195828","ZNF367",1.6069426270456,3.38543665812652,3.23696472851565,0.00192122154977634,0.0290978120093818,-1.88010578666545
"79027","ZNF655",-0.346982823483732,5.73159231884346,-3.23693419620558,0.00192139769729658,0.0290978120093818,-2.28674535584559
"4041","LRP5",0.557774877350913,5.98212524347224,3.23632976454356,0.00192488792095412,0.0291193571199976,-2.29501864890248
"80144","FRAS1",1.00011902372488,7.58348498100852,3.23174234988712,0.0019515723281411,0.0294913569415657,-2.26264086352875
"6195","RPS6KA1",-0.754158716938643,4.05609436725311,-3.23117705474244,0.00195488453191244,0.029509746781838,-2.1017402225356
"283687","ST20-AS1",-0.50963334846764,3.07577259853594,-3.23075317718314,0.00195737159990162,0.0295156548319212,-1.9311074438228
"220359","TIGD3",-1.11039728218019,0.106596629017501,-3.22970096526362,0.0019635582270579,0.0295772770800893,-1.59980992525189
"5837","PYGM",0.915116505830347,6.93185388554244,3.22708575298794,0.00197901441047592,0.0297782467490843,-2.31347630123749
"81688","C6orf62",-0.385511087412064,7.47765420693227,-3.22511275498541,0.00199075060984291,0.0299228725603282,-2.28870248129312
"90441","ZNF622",0.483098656581132,7.0331199513952,3.22295152664568,0.00200368150633109,0.0300851282890907,-2.3226442134869
"728392","LOC728392",-0.853586795456045,5.02803856091987,-3.22198991970882,0.00200946024608364,0.0301397636909925,-2.27230707716687
"55773","TBC1D23",-0.332727738628867,5.59988602091714,-3.21548895825837,0.00204894010018068,0.0306992259265369,-2.33852577495444
"10424","PGRMC2",0.538615849009816,7.51738371010377,3.21445572806682,0.00205528151926901,0.0307615142586448,-2.30205780278785
"100506599","PPP1R26-AS1",-0.980234731519532,0.178357000777024,-3.21222320736813,0.00206904653480962,0.0309346617794679,-1.68320155880336
"5827","PXMP2",0.80847194920397,3.27455151647423,3.20832613667807,0.00209328228430381,0.0312638257604823,-2.04351624093098
"23366","KIAA0895",0.378664384806781,4.71581667646697,3.20678136716651,0.00210296271118731,0.0313751343478412,-2.30093160817799
"70","ACTC1",1.35845444760667,12.4435861397589,3.20623991402718,0.00210636570757584,0.0313926503973525,-2.0134165893073
"5140","PDE3B",0.694092051997527,4.0920994618906,3.20293979516408,0.00212721875354839,0.0316699248678389,-2.24027458855985
"79906","MORN1",-0.639073371704072,1.76820143145331,-3.20099119726595,0.00213962252838442,0.0318209542658566,-1.90378609715162
"9873","FCHSD2",0.371814261928765,5.13743757398572,3.19980407392752,0.00214721238636368,0.031898851885007,-2.34509506672925
"219541","MED19",-0.359002138362283,4.20505634938185,-3.19946418360112,0.00214939011920418,0.031898851885007,-2.2319366617843
"56122","PCDHB14",0.482600132839668,3.87580369970928,3.19806579086251,0.00215837167504867,0.0319984280751426,-2.20125960622414
"283624","LINC00641",0.626873057645521,3.24673285366898,3.19738018546039,0.00216278801659392,0.0320301855159924,-2.09599654393479
"2146","EZH2",0.859344360174279,3.93816939475273,3.19671814591494,0.00216706060440009,0.0320597495298013,-2.14257034758066
"4361","MRE11",0.732143359705975,3.82344667170041,3.19579926598049,0.00217300388287462,0.0321139419584534,-2.17351831314876
"100506190","LINC00963",-0.761061658663771,3.95117406234713,-3.19425712603504,0.00218301276770527,0.0322280417404203,-2.21565791518494
"6988","TCTA",-0.376014702786694,5.328047267242,-3.19135917843859,0.00220193830842314,0.0324734022364727,-2.37537943485851
"387119","CEP85L",-0.722149438671705,3.69306647908027,-3.19006034189601,0.00221047044010204,0.0325651314627586,-2.14735422757771
"653820","FAM72B",1.08425480136814,0.742787689312051,3.18886800880318,0.00221833023860505,0.0326255549352171,-1.81388817511885
"11142","PKIG",0.888790454698918,6.20787055932564,3.18873556958716,0.00221920488695953,0.0326255549352171,-2.42582319510189
"56850","GRIPAP1",-0.521385466088954,5.16647207884001,-3.18681058077298,0.00223195437692609,0.0327787752290167,-2.38859196340303
"6293","VPS52",-0.395740022017104,5.20877757811353,-3.18217564601642,0.00226293465378749,0.0331991371499406,-2.40676478480829
"51337","THEM6",0.866385096868072,4.12683130254414,3.18179287524222,0.0022655110698228,0.0332023495394217,-2.31773072657692
"219539","YPEL4",-1.07878742399448,-0.0832263139750548,-3.18027771378913,0.00227573658490003,0.0333141491138242,-1.75175873745584
"8910","SGCE",0.770649984860422,4.11528628490001,3.17991378346968,0.00227819911400055,0.0333141491138242,-2.31826868313672
"1606","DGKA",-1.45615086612457,4.27672566745726,-3.17934813765888,0.00228203150820279,0.0333141491138242,-2.30595408375358
"6990","DYNLT3",-0.597768781172455,5.5347816837784,-3.17926414423814,0.00228260110017327,0.0333141491138242,-2.42710023573321
"84818","IL17RC",0.494244182224136,4.40074332921414,3.17821673309649,0.00228971520643059,0.0333727680754418,-2.35957485925776
"996","CDC27",0.322969783872175,6.14769390551315,3.17790792936198,0.00229181659265361,0.0333727680754418,-2.45890208968364
"26255","PTTG3P",1.10905591371548,1.35271703103033,3.17762754131008,0.00229372617843139,0.0333727680754418,-1.81361268173805
"51092","SIDT2",-0.744335895268041,6.50824762149469,-3.17654092711828,0.00230114067778021,0.0334302466688398,-2.45383189731899
"23219","FBXO28",-0.335422490032695,5.28856270245756,-3.17635318982379,0.00230242397534611,0.0334302466688398,-2.41455029577968
"84313","VPS25",-0.424802185578554,5.81581522134635,-3.17397053580511,0.00231876925316447,0.0336329002693804,-2.45955284859361
"85315","PAQR8",1.06710930621507,3.69263283465715,3.17340503525581,0.0023226645919822,0.033654740857487,-2.25871957254825
"388389","CCDC103",-0.819664624794344,1.1713363125925,-3.1721681091075,0.00233120630639025,0.0337437920032891,-1.90086682182604
"63979","FIGNL1",0.722964962715309,2.78696260278381,3.17059165761925,0.00234213532654321,0.0338671806355592,-2.08732150793815
"80174","DBF4B",0.63582094960857,2.64605460204933,3.16959165946057,0.00234909285935456,0.0339329475191278,-2.05957058977905
"55684","RABL6",0.29756148807303,7.22759221874646,3.16515024668285,0.0023802289129584,0.0343474836169121,-2.46318183019456
"5923","RASGRF1",-2.31798530331955,0.365468604324723,-3.16302783284157,0.00239524404572967,0.0345287790583999,-1.81930402025201
"148046","CIRBP-AS1",-0.857490749399027,0.370880782177266,-3.16040740355825,0.00241390485152305,0.0347517853668841,-1.84034876950624
"201501","ZBTB7C",-1.53496502726718,0.256197186857993,-3.16016347982552,0.00241564881242399,0.0347517853668841,-1.854194085667
"64087","MCCC2",0.365593716733274,6.04282540619415,3.15941873627812,0.0024209807490845,0.0347929519082715,-2.50825266229012
"22822","PHLDA1",-0.862471446237452,7.11388820734616,-3.15817826627164,0.00242988628649021,0.034885339917358,-2.45101434484468
"1633","DCK",0.519250827815587,3.9226505536404,3.15724974517502,0.00243657236418195,0.0349457079196931,-2.34222669919349
"7416","VDAC1",0.421057659909038,8.31717986968748,3.15489655452547,0.0024535944400735,0.0351218479378285,-2.43716194022784
"83479","DDX59",-0.380413905166909,3.94998265106216,-3.15460910985589,0.00245568132140304,0.0351218479378285,-2.3073860004692
"79621","RNASEH2B",0.756756717432777,3.45136768877799,3.15451913874108,0.00245633486358712,0.0351218479378285,-2.26662847124875
"54927","CHCHD3",0.759767900899138,6.23854610712662,3.15379972693227,0.00246156646936147,0.035160955531934,-2.52333392575934
"10659","CELF2",0.463078437195506,7.22790700515908,3.15138996682611,0.00247916651369391,0.0353764753585259,-2.50118419102322
