"","ensembl_gene_id","gene_version","gene_name","qval"
"3062","ENSG00000204428","12","LY6G5C",0.000190866
"3063","ENSG00000204427","11","ABHD16A",0.0196073
"3064","ENSG00000213722","8","DDAH2",4.99564e-07
"3065","ENSG00000204396","10","VWA7",1.33527e-05
"3066","ENSG00000204392","10","LSM2",0.00052861
"3067","ENSG00000204387","12","C6orf48",0.00511789
"3068","ENSG00000204356","13","NELFE",0.0482184
"3069","ENSG00000204351","11","SKIV2L",1.08166e-21
"3070","ENSG00000204344","14","STK19",0.000123127
"3071","ENSG00000204348","9","DXO",1.98623e-05
"3072","ENSG00000244731","7","C4A",2.90848e-21
"3073","ENSG00000204338","8","CYP21A1P",7.41033e-10
"3074","ENSG00000248290","1","TNXA",7.17102e-09
"3075","ENSG00000250535","1","STK19B",8.52139e-16
"3076","ENSG00000224389","8","C4B",0.00035284
"3077","ENSG00000231852","6","CYP21A2",5.86158e-06
"3078","ENSG00000213676","10","ATF6B",1.64275e-28
"3079","ENSG00000204310","12","AGPAT1",0.00937963
"3080","ENSG00000204308","7","RNF5",4.62073e-10
"3081","ENSG00000204305","13","AGER",2.99158e-07
"3082","ENSG00000204301","6","NOTCH4",1.65289e-17
"3083","ENSG00000228962","1","HCG23",1.36745e-06
"3084","ENSG00000198502","5","HLA-DRB5",5.59126e-75
"3085","ENSG00000229391","7","HLA-DRB6",2.669e-50
"3086","ENSG00000196126","11","HLA-DRB1",4.34127e-18
"3087","ENSG00000196735","11","HLA-DQA1",8.92049e-25
"3088","ENSG00000223534","1","HLA-DQB1-AS1",3.14659e-20
"3089","ENSG00000179344","16","HLA-DQB1",1.12386e-72
"3090","ENSG00000237541","3","HLA-DQA2",2.65835e-59
"3091","ENSG00000232629","8","HLA-DQB2",2.29072e-57
"3092","ENSG00000241106","6","HLA-DOB",1.35867e-35
"3093","ENSG00000204267","13","TAP2",9.91573e-12
"3094","ENSG00000168394","10","TAP1",0.000675535
"3095","ENSG00000240065","7","PSMB9",3.9255e-12
"3096","ENSG00000204257","14","HLA-DMA",1.79221e-12
"3097","ENSG00000231389","7","HLA-DPA1",6.3561e-05
"3098","ENSG00000223865","10","HLA-DPB1",0.0213708
"3099","ENSG00000204231","10","RXRB",0.0488561
"3100","ENSG00000204228","3","HSD17B8",1.06524e-14
"3101","ENSG00000231500","6","RPS18",1.20931e-45
"3102","ENSG00000235863","3","B3GALT4",0.000145247
"3103","ENSG00000231925","11","TAPBP",1.11632e-09
"3104","ENSG00000112511","17","PHF1",0.0303939
"3105","ENSG00000030110","12","BAK1",4.03947e-16
"3106","ENSG00000096433","10","ITPR3",0.00186135
"3107","ENSG00000137288","9","UQCC2",0.00405258
"3108","ENSG00000161896","11","IP6K3",7.40909e-07
"3109","ENSG00000161904","11","LEMD2",1.27049e-13
"3110","ENSG00000196821","9","C6orf106",1.68226e-08
"3111","ENSG00000124562","9","SNRPC",0.000348674
"3112","ENSG00000065060","16","UHRF1BP1",1.06216e-19
"3113","ENSG00000064995","16","TAF11",1.28915e-08
"3114","ENSG00000023892","10","DEF6",1.18624e-05
"3115","ENSG00000198755","10","RPL10A",1.35766e-19
"3116","ENSG00000096063","15","SRPK1",0.01471
"3117","ENSG00000112062","10","MAPK14",0.00013289
"3118","ENSG00000156711","16","MAPK13",5.79355e-08
"3119","ENSG00000246982","6","RP1-179N16.6",2.11879e-13
"3120","ENSG00000179165","10","PXT1",0.0448533
"3121","ENSG00000112078","13","KCTD20",0.0242723
"3122","ENSG00000124762","13","CDKN1A",0.0429886
"3123","ENSG00000124772","11","CPNE5",8.31216e-12
"3124","ENSG00000198663","16","C6orf89",1.07046e-07
"3125","ENSG00000137168","7","PPIL1",0.00249115
"3126","ENSG00000164530","13","PI16",0.00511664
"3127","ENSG00000065491","8","TBC1D22B",0.00144165
"3128","ENSG00000112130","16","RNF8",0.00292264
"3129","ENSG00000137200","12","CMTR1",0.0337229
"3130","ENSG00000198937","8","CCDC167",1.3811e-14
"3131","ENSG00000112139","14","MDGA1",9.83361e-06
"3132","ENSG00000183826","16","BTBD9",1.8964e-05
"3133","ENSG00000124767","6","GLO1",0.00987274
"3134","ENSG00000112164","5","GLP1R",9.02188e-19
"3135","ENSG00000112167","9","SAYSD1",7.0145e-05
"3136","ENSG00000164626","8","KCNK5",0.0117863
"3137","ENSG00000124780","13","KCNK17",0.00619154
"3138","ENSG00000281969","1","XXyac-YR38GF2.1",0.00358463
"3139","ENSG00000235033","7","RP11-61I13.3",2.42796e-07
"3140","ENSG00000124615","17","MOCS1",0.00417067
"3141","ENSG00000180211","5","RP1-278E11.3",0.0482873
"3142","ENSG00000124701","5","APOBEC2",0.0268055
"3143","ENSG00000001167","14","NFYA",0.0195067
"3144","ENSG00000124596","16","OARD1",0.0352768
"3145","ENSG00000161912","17","ADCY10P1",2.32915e-12
"3146","ENSG00000124731","12","TREM1",0.0378162
"3147","ENSG00000137218","10","FRS3",0.00194077
"3148","ENSG00000124593","15","RP11-298J23.10",0.0010194
"3149","ENSG00000124641","15","MED20",2.02184e-17
"3150","ENSG00000137413","15","TAF8",5.18145e-06
"3151","ENSG00000188112","8","C6orf132",0.010989
"3152","ENSG00000112599","8","GUCA1B",1.16591e-16
"3153","ENSG00000048544","5","MRPS10",3.34753e-33
"3154","ENSG00000112619","7","PRPH2",5.80191e-25
"3155","ENSG00000112624","12","GLTSCR1L",0.0108141
"3156","ENSG00000146223","14","RPL7L1",1.42814e-11
"3157","ENSG00000221821","3","C6orf226",0.000745886
"3158","ENSG00000124713","5","GNMT",6.46742e-41
"3159","ENSG00000124587","13","PEX6",8.95767e-70
"3160","ENSG00000124733","3","MEA1",1.65399e-09
"3161","ENSG00000124541","6","RRP36",0.00172586
"3162","ENSG00000137171","14","KLC4",0.0355862
"3163","ENSG00000044090","8","CUL7",1.37716e-08
"3164","ENSG00000112667","12","DNPH1",3.8337e-22
"3165","ENSG00000146215","13","CRIP3",1.59591e-11
"3166","ENSG00000124574","14","ABCC10",0.0228507
"3167","ENSG00000171462","14","DLK2",0.00201303
"3168","ENSG00000271970","1","RP3-337H4.10",0.0449806
"3169","ENSG00000237686","6","RP5-1120P11.1",0.000647303
"3170","ENSG00000137216","18","TMEM63B",3.29387e-05
"3171","ENSG00000180992","6","MRPL14",0.000498921
"3172","ENSG00000137225","12","CAPN11",9.96399e-15
"3173","ENSG00000146232","15","NFKBIE",0.0103499
"3174","ENSG00000178233","17","TMEM151B",5.83824e-30
"3175","ENSG00000124608","4","AARS2",0.0279528
"3176","ENSG00000196284","15","SUPT3H",0.00411439
"3177","ENSG00000112782","15","CLIC5",4.3146e-09
"3178","ENSG00000231769","2","RP1-8B1.4",0.0120651
"3179","ENSG00000001561","6","ENPP4",9.36551e-06
"3180","ENSG00000112796","9","ENPP5",0.00234025
"3181","ENSG00000172348","14","RCAN2",0.00589314
"3182","ENSG00000236466","1","RP11-795J1.1",0.000190087
"3183","ENSG00000153291","15","SLC25A27",1.85048e-29
"3184","ENSG00000180113","15","TDRD6",2.38325e-32
"3185","ENSG00000198087","7","CD2AP",0.00597738
"3186","ENSG00000164393","8","ADGRF2",4.52365e-31
"3187","ENSG00000153294","11","ADGRF4",3.50014e-28
"3188","ENSG00000124818","15","OPN5",7.98272e-16
"3189","ENSG00000146085","7","MUT",0.00105785
"3190","ENSG00000031691","6","CENPQ",6.02003e-19
"3191","ENSG00000197261","11","C6orf141",0.0052334
"3192","ENSG00000170915","8","PAQR8",0.000105496
"3193","ENSG00000096093","15","EFHC1",0.00569243
"3194","ENSG00000065308","4","TRAM2",0.00231336
"3195","ENSG00000225791","6","TRAM2-AS1",1.67982e-05
"3196","ENSG00000216775","2","RP1-152L7.5",6.37198e-13
"3197","ENSG00000170899","10","GSTA4",0.0391242
"3198","ENSG00000012660","13","ELOVL5",0.00237103
"3199","ENSG00000001084","10","GCLC",0.0302462
"3200","ENSG00000236740","6","RP11-411K7.1",2.21637e-17
"3201","ENSG00000168143","8","FAM83B",0.00138986
"3202","ENSG00000261116","1","RP3-523K23.2",0.00050558
"3203","ENSG00000151917","17","BEND6",5.29573e-16
"3204","ENSG00000168116","13","KIAA1586",0.000169171
"3205","ENSG00000112210","11","RAB23",0.0204732
"3206","ENSG00000146143","17","PRIM2",0.0125127
"3207","ENSG00000272541","1","XXbac-BPGBPG55C20.1",7.07503e-14
"3208","ENSG00000272316","1","XXbac-BPGBPG55C20.2",1.2044e-17
"3209","ENSG00000239650","4","GUSBP4",1.02154e-05
"3210","ENSG00000215190","9","LINC00680",8.10016e-48
"3211","ENSG00000230910","2","RP3-525N10.2",3.97255e-10
"3212","ENSG00000135298","13","ADGRB3",4.28767e-13
"3213","ENSG00000112280","15","COL9A1",0.0139797
"3214","ENSG00000154079","5","SDHAF4",0.00315159
"3215","ENSG00000276127","1","RP11-154D6.2",0.000871433
"3216","ENSG00000079841","18","RIMS1",9.58344e-61
"3217","ENSG00000135314","12","KHDC1",2.24663e-15
"3218","ENSG00000080007","7","DDX43",0.00256688
"3219","ENSG00000135297","15","MTO1",0.000283202
"3220","ENSG00000231652","2","RP11-553A21.3",0.0240309
"3221","ENSG00000156535","13","CD109",0.0251958
"3222","ENSG00000112697","15","TMEM30A",7.34811e-06
"3223","ENSG00000112701","17","SENP6",0.000636686
"3224","ENSG00000196586","13","MYO6",0.0101386
"3225","ENSG00000271945","1","RP11-354K4.2",0.00471852
"3226","ENSG00000269964","2","MEI4",0.0156362
"3227","ENSG00000146243","13","IRAK1BP1",2.6503e-23
"3228","ENSG00000146247","13","PHIP",0.0163495
"3229","ENSG00000270362","1","HMGN3-AS1",0.0254366
"3230","ENSG00000198478","7","SH3BGRL2",7.882e-10
"3231","ENSG00000118402","5","ELOVL4",0.0365655
"3232","ENSG00000272129","1","RP11-250B2.6",3.11915e-05
"3233","ENSG00000279022","1","RP11-250B2.4",0.00379331
"3234","ENSG00000226453","1","RP11-379B8.1",0.000613181
"3235","ENSG00000146242","8","TPBG",1.0068e-11
"3236","ENSG00000083097","14","DOPEY1",1.49078e-15
"3237","ENSG00000013392","7","RWDD2A",0.024909
"3238","ENSG00000013375","15","PGM3",0.00279579
"3239","ENSG00000146250","6","PRSS35",0.00466648
"3240","ENSG00000065609","14","SNAP91",3.19114e-08
"3241","ENSG00000112837","16","TBX18",0.0210632
"3242","ENSG00000135318","11","NT5E",0.0131424
"3243","ENSG00000203875","10","SNHG5",1.02723e-105
"3244","ENSG00000111850","10","SMIM8",1.30267e-14
"3245","ENSG00000203872","6","C6orf163",0.000464397
"3246","ENSG00000118432","12","CNR1",0.00723087
"3247","ENSG00000111880","15","RNGTT",1.50261e-09
"3248","ENSG00000146278","10","PNRC1",0.0341526
"3249","ENSG00000111886","10","GABRR2",2.21485e-06
"3250","ENSG00000025039","14","RRAGD",0.00231373
"3251","ENSG00000083099","10","LYRM2",0.00714643
"3252","ENSG00000112159","11","MDN1",0.0136926
"3253","ENSG00000118412","12","CASP8AP2",0.023103
"3254","ENSG00000135333","13","EPHA7",0.000499656
"3255","ENSG00000172469","15","MANEA",9.17154e-06
"3256","ENSG00000014123","9","UFL1",0.0159906
"3257","ENSG00000112214","10","FHL5",6.39201e-05
"3258","ENSG00000123545","5","NDUFAF4",3.89224e-16
"3259","ENSG00000186231","16","KLHL32",0.00833253
"3260","ENSG00000146263","11","MMS22L",6.22807e-05
"3261","ENSG00000112234","8","FBXL4",0.0232049
"3262","ENSG00000132423","11","COQ3",0.0244909
"3263","ENSG00000132424","14","PNISR",0.0419117
"3264","ENSG00000228506","1","RP11-98I9.4",3.03075e-48
"3265","ENSG00000123552","17","USP45",0.00142779
"3266","ENSG00000112237","12","CCNC",0.0428919
"3267","ENSG00000219755","1","RP1-199J3.5",6.87607e-25
"3268","ENSG00000164418","19","GRIK2",0.0127936
"3269","ENSG00000085382","11","HACE1",0.000454478
"3270","ENSG00000203808","10","BVES-AS1",0.00276375
"3271","ENSG00000132429","9","POPDC3",1.08749e-06
"3272","ENSG00000130347","12","RTN4IP1",1.53156e-22
"3273","ENSG00000130348","11","QRSL1",1.26729e-56
"3274","ENSG00000130349","9","C6orf203",5.70435e-09
"3275","ENSG00000164494","11","PDSS2",2.07748e-10
"3276","ENSG00000225093","1","RPL3P7",2.82121e-05
"3277","ENSG00000112335","14","SNX3",0.000776446
"3278","ENSG00000118690","12","ARMC2",1.14116e-11
"3279","ENSG00000203799","12","CCDC162P",2.20847e-05
"3280","ENSG00000260273","1","RP11-425D10.10",2.18991e-05
"3281","ENSG00000135587","8","SMPD2",0.00549066
"3282","ENSG00000135596","17","MICAL1",3.04777e-05
"3283","ENSG00000155085","15","AK9",5.65057e-14
"3284","ENSG00000112367","10","FIG4",0.000925273
"3285","ENSG00000112290","12","WASF1",4.10852e-09
"3286","ENSG00000053328","8","METTL24",0.000752195
"3287","ENSG00000203797","9","DDO",9.5814e-06
"3288","ENSG00000123505","15","AMD1",0.0460853
"3289","ENSG00000112394","16","SLC16A10",0.0378989
"3290","ENSG00000173214","5","MFSD4B",7.68869e-10
"3291","ENSG00000009413","15","REV3L",1.26653e-10
"3292","ENSG00000255389","1","C6orf3",5.10216e-27
"3293","ENSG00000056972","18","TRAF3IP2",0.000808148
"3294","ENSG00000112761","20","WISP3",0.0197081
"3295","ENSG00000074935","13","TUBE1",0.000134214
"3296","ENSG00000203778","7","FAM229B",0.0133707
"3297","ENSG00000237234","7","RP1-142L7.5",0.023708
"3298","ENSG00000112769","18","LAMA4",2.14994e-06
"3299","ENSG00000277443","2","MARCKS",0.0385063
"3300","ENSG00000175967","3","RP11-544L8__B.4",1.29542e-18
"3301","ENSG00000111816","7","FRK",0.000573805
"3302","ENSG00000187189","10","TSPYL4",0.000118885
"3303","ENSG00000111817","16","DSE",0.0368451
"3304","ENSG00000237021","2","RP3-486I3.7",0.000465197
"3305","ENSG00000188820","12","FAM26F",7.49691e-06
"3306","ENSG00000164451","13","FAM26D",0.0267376
"3307","ENSG00000111832","12","RWDD1",2.43588e-09
"3308","ENSG00000111834","12","RSPH4A",0.000605204
"3309","ENSG00000183807","7","FAM162B",9.06738e-06
"3310","ENSG00000164465","18","DCBLD1",7.48098e-13
"3311","ENSG00000153989","7","NUS1",0.0144555
"3312","ENSG00000196376","10","SLC35F1",0.00211617
"3313","ENSG00000169075","7","RP3-509L4.3",0.0235957
"3314","ENSG00000198523","5","PLN",0.0112326
"3315","ENSG00000217330","1","SSXP10",0.00416427
"3316","ENSG00000111875","7","ASF1A",0.00756139
"3317","ENSG00000111877","17","MCM9",0.00419674
"3318","ENSG00000111879","18","FAM184A",2.35764e-17
"3319","ENSG00000111885","6","MAN1A1",0.025111
"3320","ENSG00000146350","13","TBC1D32",0.00617349
"3321","ENSG00000279453","1","RP3-425C14.4",1.98099e-12
"3322","ENSG00000111897","6","SERINC1",0.0114726
"3323","ENSG00000135549","14","PKIB",0.00398003
"3324","ENSG00000235535","7","RP11-532N4.2",3.54416e-05
"3325","ENSG00000146373","16","RNF217",0.00187882
"3326","ENSG00000111907","20","TPD52L1",4.52689e-12
"3327","ENSG00000111906","17","HDDC2",4.08944e-30
"3328","ENSG00000135547","8","HEY2",0.026392
"3329","ENSG00000237742","6","RP11-624M8.1",1.91751e-13
"3330","ENSG00000111911","6","HINT3",0.0296818
"3331","ENSG00000066651","18","TRMT11",0.0334602
"3332","ENSG00000189367","14","KIAA0408",9.58541e-05
"3333","ENSG00000214338","10","SOGA3",2.03443e-06
"3334","ENSG00000152894","14","PTPRK",5.19566e-05
"3335","ENSG00000196569","11","LAMA2",0.0161594
"3336","ENSG00000220884","2","MESTP1",0.0175126
"3337","ENSG00000198945","7","L3MBTL3",2.8444e-05
"3338","ENSG00000118507","15","AKAP7",9.84145e-28
"3339","ENSG00000197594","11","ENPP1",6.97848e-05
"3340","ENSG00000118523","5","CTGF",0.0385792
"3341","ENSG00000079931","14","MOXD1",1.81153e-16
"3342","ENSG00000079950","13","STX7",1.4216e-11
"3343","ENSG00000112299","7","VNN1",2.15648e-07
"3344","ENSG00000093134","14","VNN3",3.37836e-06
"3345","ENSG00000112303","13","VNN2",0.000136112
"3346","ENSG00000146409","10","SLC18B1",0.000896124
"3347","ENSG00000112306","7","RPS12",0.000196933
"3348","ENSG00000112319","17","EYA4",9.75882e-17
"3349","ENSG00000272428","1","RP11-704J17.5",0.000270127
"3350","ENSG00000118526","6","TCF21",1.42253e-05
"3351","ENSG00000227954","6","TARID",3.9613e-16
"3352","ENSG00000028839","9","TBPL1",1.03131e-17
"3353","ENSG00000146411","5","SLC2A12",7.73456e-15
"3354","ENSG00000118515","11","SGK1",8.53725e-05
"3355","ENSG00000118514","13","ALDH8A1",5.13928e-38
"3356","ENSG00000232876","1","CTA-212D2.2",1.5953e-39
"3357","ENSG00000112339","14","HBS1L",1.06262e-06
"3358","ENSG00000234084","1","RP3-388E23.2",1.83795e-06
"3359","ENSG00000135541","20","AHI1",5.76807e-24
"3360","ENSG00000171408","13","PDE7B",0.0217929
"3361","ENSG00000237596","6","RP13-143G15.4",0.000161087
"3362","ENSG00000135525","18","MAP7",5.61736e-13
"3363","ENSG00000112357","12","PEX7",1.36767e-15
"3364","ENSG00000016402","13","IL20RA",3.56259e-09
"3365","ENSG00000112379","8","ARFGEF3",0.000487542
"3366","ENSG00000051620","10","HEBP2",0.0331741
"3367","ENSG00000225177","5","RP11-390P2.4",2.33163e-22
"3368","ENSG00000279968","1","GVQW2",1.55098e-17
"3369","ENSG00000024862","17","CCDC28A",0.0493772
"3370","ENSG00000203734","11","ECT2L",9.36481e-10
"3371","ENSG00000225415","2","CCRL1P1",1.42425e-17
"3372","ENSG00000146386","7","ABRACL",1.11782e-13
"3373","ENSG00000236013","5","RP3-332B22.1",3.53449e-21
"3374","ENSG00000234147","1","RP3-460G2.2",4.95568e-11
"3375","ENSG00000259828","1","RP11-63E9.1",5.13096e-10
"3376","ENSG00000189007","15","ADAT2",2.06787e-11
"3377","ENSG00000112419","14","PHACTR2",0.0221579
"3378","ENSG00000135521","8","LTV1",0.0493918
"3379","ENSG00000135604","9","STX11",0.0101773
"3380","ENSG00000112425","14","EPM2A",0.032269
"3381","ENSG00000270638","1","RP3-466P17.1",0.00821155
"3382","ENSG00000235652","7","RP11-545I5.3",1.53262e-17
"3383","ENSG00000146414","15","SHPRH",0.00346401
"3384","ENSG00000152822","13","GRM1",0.000455681
"3385","ENSG00000118508","4","RAB32",0.0371664
"3386","ENSG00000111961","17","SASH1",0.0385063
"3387","ENSG00000055211","12","GINM1",1.7802e-06
"3388","ENSG00000131023","12","LATS1",1.13727e-05
"3389","ENSG00000231760","4","RP11-350J20.5",1.13323e-24
"3390","ENSG00000268592","3","RAET1E-AS1",7.05575e-14
"3391","ENSG00000164520","11","RAET1E",0.0321496
"3392","ENSG00000216906","2","RP11-350J20.9",2.62487e-22
"3393","ENSG00000203722","7","RAET1G",0.0269425
"3394","ENSG00000111981","4","ULBP1",1.71141e-09
"3395","ENSG00000131019","10","ULBP3",0.00544147
"3396","ENSG00000198729","4","PPP1R14C",3.52042e-09
"3397","ENSG00000120278","15","PLEKHG1",0.00632876
"3398","ENSG00000213089","4","PDCL3P5",0.0352768
"3399","ENSG00000155906","16","RMND1",0.0202631
"3400","ENSG00000146469","12","VIP",2.05578e-06
"3401","ENSG00000112031","15","MTRF1L",3.28304e-63
"3402","ENSG00000235381","1","RP11-477D19.2",4.60525e-08
"3403","ENSG00000029639","10","TFB1M",8.67426e-22
"3404","ENSG00000217783","2","LDHAL6FP",0.0483236
"3405","ENSG00000215712","10","TMEM242",8.29603e-25
"3406","ENSG00000271040","1","RP5-933K21.3",0.00282739
"3407","ENSG00000175048","16","ZDHHC14",4.76792e-05
"3408","ENSG00000078269","14","SYNJ2",0.00440494
"3409","ENSG00000122335","13","SERAC1",4.60904e-09
"3410","ENSG00000272047","1","GTF2H5",3.34798e-05
"3411","ENSG00000130338","12","TULP4",0.00154352
"3412","ENSG00000164674","15","SYTL3",0.000305072
"3413","ENSG00000130363","11","RSPH3",0.000502623
"3414","ENSG00000237927","1","RP3-393E18.2",6.65184e-13
"3415","ENSG00000146457","14","WTAP",0.0181041
"3416","ENSG00000112096","16","SOD2",6.97419e-05
"3417","ENSG00000120437","8","ACAT2",0.025236
"3418","ENSG00000112110","9","MRPL18",3.72301e-17
"3419","ENSG00000146453","12","PNLDC1",5.77639e-09
"3420","ENSG00000197081","12","IGF2R",0.000592068
"3421","ENSG00000175003","12","SLC22A1",0.000872487
"3422","ENSG00000146477","5","SLC22A3",2.8444e-05
"3423","ENSG00000026652","13","AGPAT4",0.0293137
"3424","ENSG00000112530","11","PACRG",3.35417e-08
"3425","ENSG00000281692","1","PACRG-AS1",0.0101142
"3426","ENSG00000230627","1","RP1-155D22.1",8.60691e-08
"3427","ENSG00000233231","1","HNRNPA1P49",0.000133375
"3428","ENSG00000198818","9","SFT2D1",7.75327e-06
"3429","ENSG00000232082","1","RPS6KA2-IT1",0.040209
"3430","ENSG00000071242","11","RPS6KA2",0.0433543
"3431","ENSG00000213066","11","FGFR1OP",7.4113e-05
"3432","ENSG00000130396","20","AFDN",0.041348
"3433","ENSG00000235994","4","RP3-470B24.5",0.00150088
"3434","ENSG00000229921","6","KIF25-AS1",1.66048e-17
"3435","ENSG00000125337","16","KIF25",0.00105543
"3436","ENSG00000112562","18","SMOC2",0.00731967
"3437","ENSG00000186340","14","THBS2",0.0308212
"3438","ENSG00000184465","15","WDR27",3.33034e-22
"3439","ENSG00000185127","6","C6orf120",0.0002617
"3440","ENSG00000130024","14","PHF10",1.29336e-06
"3441","ENSG00000229214","1","LINC00242",0.00501344
"3442","ENSG00000273100","1","RP11-302L19.3",6.82343e-38
"3443","ENSG00000112584","13","FAM120B",2.66692e-05
"3444","ENSG00000008018","8","PSMB1",8.50223e-07
"3445","ENSG00000071994","10","PDCD2",0.00137326
"3446","ENSG00000242611","2","AC093627.8",5.40513e-08
"3447","ENSG00000242474","2","AC093627.9",0.0200917
"3448","ENSG00000240859","1","AC093627.10",7.15906e-11
"3449","ENSG00000197461","13","PDGFA",0.0210632
"3450","ENSG00000223855","1","HRAT92",0.00277238
"3451","ENSG00000237181","1","AC147651.4",0.00741123
"3452","ENSG00000188191","14","PRKAR1B",9.7269e-20
"3453","ENSG00000164828","17","SUN1",0.0254538
"3454","ENSG00000105963","13","ADAP1",0.0370089
"3455","ENSG00000164849","9","GPR146",0.000184854
"3456","ENSG00000146540","14","C7orf50",2.56435e-13
"3457","ENSG00000229043","2","AC091729.9",2.40157e-71
"3458","ENSG00000178381","11","ZFAND2A",1.9373e-34
"3459","ENSG00000273230","1","RP11-1246C19.1",0.0136515
"3460","ENSG00000164880","15","INTS1",1.15116e-37
"3461","ENSG00000198517","9","MAFK",0.0320837
"3462","ENSG00000164855","15","TMEM184A",0.00072542
"3463","ENSG00000230487","7","PSMG3-AS1",4.09118e-09
"3464","ENSG00000157778","8","PSMG3",0.0183325
"3465","ENSG00000225968","7","ELFN1",0.00104419
"3466","ENSG00000002822","15","MAD1L1",0.00118144
"3467","ENSG00000122687","17","MRM2",2.17053e-07
"3468","ENSG00000106268","15","NUDT1",2.93761e-06
"3469","ENSG00000106263","17","EIF3B",1.62107e-07
