"","probe","entrez","gene","pval.exp","odds.exp","pval.anthr","odds.exp.1","pval.expAnth","odds.expAnth","adjpval"
"274","206506_s_at",8464,"SUPT3H",0.126504196624181,0.693695933688752,0.00167937271934293,0.354716092325861,0.412311803262396,1.45605170157945,0.758723433002317
"275","213719_s_at",6597,"SMARCA4",0.56988477441726,0.852586592382396,0.00139030031838117,0.340262454568249,0.413012772105867,1.45493197227036,0.758723433002317
"276","214500_at",9555,"H2AFY",0.119488580185655,1.43190366542322,0.00144296118129494,0.336887528688613,0.417254093865201,0.664997455062188,0.758723433002317
"277","209054_s_at",7468,"WHSC1",0.595730294405833,1.1821961298993,0.00147009491150252,0.320604983728914,0.419070654637022,0.705490380991139,0.758723433002317
"278","212597_s_at",10042,"HMGXB4",0.598911196242309,1.05053108637073,0.00163593787851468,0.336139522775817,0.421323649670568,1.45207463489406,0.758723433002317
"279","204566_at",8493,"PPM1D",0.275490352105831,1.18205214894591,0.00174276820649544,0.370490035776017,0.423177372777014,1.39340776542277,0.758723433002317
"280","215623_x_at",10051,"SMC4",0.27672627258373,1.20645252390923,0.00143370265908771,0.350934446900898,0.423717388787469,1.41125445849344,0.758723433002317
"281","220355_s_at",55193,"PBRM1",0.463616764778831,1.24198799621765,0.00136686885441295,0.337635486058591,0.42374882022629,0.676459411402969,0.758723433002317
"282","203991_s_at",7403,"KDM6A",0.662286473112401,0.969441170446648,0.00159176865580257,0.322885233188409,0.4245980171999,0.651038311280377,0.758723433002317
"283","216224_s_at",10013,"HDAC6",0.669620410149091,0.980145688722232,0.00167233436580372,0.323499306338117,0.425597475916646,0.66263429406534,0.758723433002317
"284","220619_at",55636,"CHD7",0.553086877986475,1.05623470709611,0.00156380330248929,0.361770632344456,0.426613585588423,1.37464752008058,0.758723433002317
"285","200047_s_at",7528,"YY1",0.687069125910216,1.09650739935238,0.00160060184543587,0.346182438974982,0.42764312137644,0.720876932706227,0.758723433002317
"286","215521_at",80012,"PHC3",0.445447418760489,0.891808562338399,0.00177104240963155,0.322111813768924,0.430214545602128,0.685990878452978,0.758723433002317
"287","212920_at",5978,"REST",0.0222364248909369,1.48739203089526,0.00170550064588237,0.321767409210611,0.430691186232854,1.48979364284873,0.758723433002317
"288","203213_at",983,"CDK1",0.0342834208171016,1.69025018371004,0.00217034148015427,0.32548004841976,0.431621258956671,1.46046186597369,0.758723433002317
"289","207956_x_at",23047,"PDS5B",0.435873853681184,0.88808299574562,0.00162684267367041,0.338080891072534,0.432174932982215,0.680854337889965,0.758723433002317
"290","211803_at",1017,"CDK2",0.604073598625771,0.953454957414706,0.00165322321121597,0.316467204749354,0.434486542695415,0.709773001873981,0.758723433002317
"291","201547_at",10765,"KDM5B",0.549846868495122,1.168593109594,0.00157237499193963,0.319902201728778,0.43654220813744,0.710089233176268,0.758723433002317
"292","218911_at",8089,"YEATS4",0.67963005098578,1.00832712983337,0.00159835842538703,0.359415935771478,0.437023060001975,1.30898283050552,0.758723433002317
"293","201589_at",8243,"SMC1A",0.0511579923462402,1.43808793014295,0.0016304647092068,0.333910721238653,0.437091127752808,1.46299104199749,0.758723433002317
"294","209806_at",85236,"HIST1H2BK",0.632367526464274,0.87400777971147,0.00141294321687824,0.331295754482056,0.438965833773767,1.40176454909577,0.758723433002317
"295","208579_x_at",54145,"H2BFS",0.60150556643879,0.865995715951612,0.00146638986966563,0.33535955772077,0.438999974929212,1.40780996482661,0.758723433002317
"296","212921_at",56950,"SMYD2",0.67608265607005,1.01410183030162,0.00152443763411525,0.335822893426238,0.439107928842616,1.36117998125293,0.758723433002317
